filing_id	principal_id	state	filing_type	filer_role	reporting_period_start	reporting_period_end	total_expenditure	total_hours_communicating	total_hours_other	source_url
WI-principal-12907-expenditure-2025-H2	12907	WI	expenditure_report	client	2025-07-01	2025-12-31	42055.4	40.75	70.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12907
WI-principal-12908-expenditure-2025-H1	12908	WI	expenditure_report	client	2025-01-01	2025-06-30	20000.0	10.0	20.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12908
WI-principal-12908-expenditure-2025-H2	12908	WI	expenditure_report	client	2025-07-01	2025-12-31	4000.0	0.0	6.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12908
WI-principal-12914-expenditure-2025-H1	12914	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	23.6	24.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12914
WI-principal-12914-expenditure-2025-H2	12914	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12914
WI-principal-12915-expenditure-2025-H1	12915	WI	expenditure_report	client	2025-01-01	2025-06-30	13500.0	12.0	112.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12915
WI-principal-12915-expenditure-2025-H2	12915	WI	expenditure_report	client	2025-07-01	2025-12-31	16200.0	1.25	126.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12915
WI-principal-12916-expenditure-2025-H1	12916	WI	expenditure_report	client	2025-01-01	2025-06-30	12628.0	4.5	98.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12916
WI-principal-12916-expenditure-2025-H2	12916	WI	expenditure_report	client	2025-07-01	2025-12-31	15000.0	0.25	60.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12916
WI-principal-12917-expenditure-2025-H1	12917	WI	expenditure_report	client	2025-01-01	2025-06-30	961.5	7.0	3.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12917
WI-principal-12917-expenditure-2025-H2	12917	WI	expenditure_report	client	2025-07-01	2025-12-31	16840.09	19.0	26.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12917
WI-principal-12920-expenditure-2025-H1	12920	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	0.0	20.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12920
WI-principal-12920-expenditure-2025-H2	12920	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12920
WI-principal-12921-expenditure-2025-H1	12921	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	44.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12921
WI-principal-12921-expenditure-2025-H2	12921	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12921
WI-principal-12922-expenditure-2025-H1	12922	WI	expenditure_report	client	2025-01-01	2025-06-30	20000.0	26.75	125.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12922
WI-principal-12922-expenditure-2025-H2	12922	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	7.25	64.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12922
WI-principal-12923-expenditure-2025-H1	12923	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12923
WI-principal-12923-expenditure-2025-H2	12923	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12923
WI-principal-12924-expenditure-2025-H1	12924	WI	expenditure_report	client	2025-01-01	2025-06-30	21000.0	8.0	24.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12924
WI-principal-12924-expenditure-2025-H2	12924	WI	expenditure_report	client	2025-07-01	2025-12-31	21000.0	0.0	24.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12924
WI-principal-12925-expenditure-2025-H1	12925	WI	expenditure_report	client	2025-01-01	2025-06-30	42000.0	0.0	24.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12925
WI-principal-12925-expenditure-2025-H2	12925	WI	expenditure_report	client	2025-07-01	2025-12-31	42000.0	0.0	36.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12925
WI-principal-12926-expenditure-2025-H1	12926	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12926
WI-principal-12926-expenditure-2025-H2	12926	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12926
WI-principal-12930-expenditure-2025-H1	12930	WI	expenditure_report	client	2025-01-01	2025-06-30	335.25	3.2	1.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12930
WI-principal-12930-expenditure-2025-H2	12930	WI	expenditure_report	client	2025-07-01	2025-12-31	223.45	4.0	1.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12930
WI-principal-12931-expenditure-2025-H1	12931	WI	expenditure_report	client	2025-01-01	2025-06-30	25004.67	6.0	12.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12931
WI-principal-12931-expenditure-2025-H2	12931	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12931
WI-principal-12932-expenditure-2025-H1	12932	WI	expenditure_report	client	2025-01-01	2025-06-30	30250.0	14.5	25.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12932
WI-principal-12932-expenditure-2025-H2	12932	WI	expenditure_report	client	2025-07-01	2025-12-31	42000.0	9.0	14.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12932
WI-principal-12933-expenditure-2025-H1	12933	WI	expenditure_report	client	2025-01-01	2025-06-30	9298.15	25.82	82.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12933
WI-principal-12933-expenditure-2025-H2	12933	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12933
WI-principal-12934-expenditure-2025-H1	12934	WI	expenditure_report	client	2025-01-01	2025-06-30	8000.0	28.0	26.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12934
WI-principal-12934-expenditure-2025-H2	12934	WI	expenditure_report	client	2025-07-01	2025-12-31	2000.0	2.5	7.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12934
WI-principal-12938-expenditure-2025-H1	12938	WI	expenditure_report	client	2025-01-01	2025-06-30	693.6	13.5	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12938
WI-principal-12938-expenditure-2025-H2	12938	WI	expenditure_report	client	2025-07-01	2025-12-31	602.2	8.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12938
WI-principal-12939-expenditure-2025-H1	12939	WI	expenditure_report	client	2025-01-01	2025-06-30	18900.0	10.0	1.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12939
WI-principal-12939-expenditure-2025-H2	12939	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12939
WI-principal-12941-expenditure-2025-H1	12941	WI	expenditure_report	client	2025-01-01	2025-06-30	24000.0	23.0	21.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12941
WI-principal-12941-expenditure-2025-H2	12941	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12941
WI-principal-12944-expenditure-2025-H1	12944	WI	expenditure_report	client	2025-01-01	2025-06-30	32000.0	12.5	19.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12944
WI-principal-12944-expenditure-2025-H2	12944	WI	expenditure_report	client	2025-07-01	2025-12-31	48000.0	13.0	28.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12944
WI-principal-12945-expenditure-2025-H1	12945	WI	expenditure_report	client	2025-01-01	2025-06-30	3800.0	3.5	15.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12945
WI-principal-12945-expenditure-2025-H2	12945	WI	expenditure_report	client	2025-07-01	2025-12-31	4850.0	4.5	19.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12945
WI-principal-12946-expenditure-2025-H1	12946	WI	expenditure_report	client	2025-01-01	2025-06-30	22500.0	30.0	53.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12946
WI-principal-12946-expenditure-2025-H2	12946	WI	expenditure_report	client	2025-07-01	2025-12-31	3000.0	5.0	20.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12946
WI-principal-12947-expenditure-2025-H1	12947	WI	expenditure_report	client	2025-01-01	2025-06-30	14875.0	24.5	38.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12947
WI-principal-12947-expenditure-2025-H2	12947	WI	expenditure_report	client	2025-07-01	2025-12-31	21000.0	44.5	60.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12947
WI-principal-12948-expenditure-2025-H1	12948	WI	expenditure_report	client	2025-01-01	2025-06-30	51.6	1.2	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12948
WI-principal-12948-expenditure-2025-H2	12948	WI	expenditure_report	client	2025-07-01	2025-12-31	32.25	0.75	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12948
WI-principal-12951-expenditure-2025-H1	12951	WI	expenditure_report	client	2025-01-01	2025-06-30	24000.0	16.0	52.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12951
WI-principal-12951-expenditure-2025-H2	12951	WI	expenditure_report	client	2025-07-01	2025-12-31	36000.0	8.0	24.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12951
WI-principal-12953-expenditure-2025-H1	12953	WI	expenditure_report	client	2025-01-01	2025-06-30	30000.0	46.0	65.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12953
WI-principal-12953-expenditure-2025-H2	12953	WI	expenditure_report	client	2025-07-01	2025-12-31	30000.0	73.0	79.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12953
WI-principal-12954-expenditure-2025-H1	12954	WI	expenditure_report	client	2025-01-01	2025-06-30	2500.0	4.5	10.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12954
WI-principal-12954-expenditure-2025-H2	12954	WI	expenditure_report	client	2025-07-01	2025-12-31	6500.0	7.75	11.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12954
WI-principal-12955-expenditure-2025-H1	12955	WI	expenditure_report	client	2025-01-01	2025-06-30	976.0	14.5	16.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12955
WI-principal-12955-expenditure-2025-H2	12955	WI	expenditure_report	client	2025-07-01	2025-12-31	141.75	0.5	4.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12955
WI-principal-12958-expenditure-2025-H1	12958	WI	expenditure_report	client	2025-01-01	2025-06-30	32530.4	21.5	18.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12958
WI-principal-12958-expenditure-2025-H2	12958	WI	expenditure_report	client	2025-07-01	2025-12-31	42000.0	0.5	15.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12958
WI-principal-12959-expenditure-2025-H1	12959	WI	expenditure_report	client	2025-01-01	2025-06-30	30066.55	33.5	95.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12959
WI-principal-12959-expenditure-2025-H2	12959	WI	expenditure_report	client	2025-07-01	2025-12-31	26000.0	9.5	50.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12959
WI-principal-12960-expenditure-2025-H1	12960	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12960
WI-principal-12960-expenditure-2025-H2	12960	WI	expenditure_report	client	2025-07-01	2025-12-31	35000.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12960
WI-principal-12962-expenditure-2025-H1	12962	WI	expenditure_report	client	2025-01-01	2025-06-30	24812.47	10.0	30.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12962
WI-principal-12962-expenditure-2025-H2	12962	WI	expenditure_report	client	2025-07-01	2025-12-31	30000.0	15.5	45.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12962
WI-principal-12963-expenditure-2025-H1	12963	WI	expenditure_report	client	2025-01-01	2025-06-30	30000.0	1.0	2.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12963
WI-principal-12963-expenditure-2025-H2	12963	WI	expenditure_report	client	2025-07-01	2025-12-31	30800.36	1.0	7.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12963
WI-principal-12964-expenditure-2025-H1	12964	WI	expenditure_report	client	2025-01-01	2025-06-30	30000.0	31.5	26.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12964
WI-principal-12964-expenditure-2025-H2	12964	WI	expenditure_report	client	2025-07-01	2025-12-31	45000.0	7.5	15.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12964
WI-principal-12965-expenditure-2025-H1	12965	WI	expenditure_report	client	2025-01-01	2025-06-30	18000.0	1.0	8.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12965
WI-principal-12965-expenditure-2025-H2	12965	WI	expenditure_report	client	2025-07-01	2025-12-31	18000.0	1.0	7.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12965
WI-principal-12966-expenditure-2025-H1	12966	WI	expenditure_report	client	2025-01-01	2025-06-30	1797.64	8.09	27.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12966
WI-principal-12966-expenditure-2025-H2	12966	WI	expenditure_report	client	2025-07-01	2025-12-31	2514.09	47.62	8.71	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12966
WI-principal-12967-expenditure-2025-H1	12967	WI	expenditure_report	client	2025-01-01	2025-06-30	737.0	8.0	3.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12967
WI-principal-12967-expenditure-2025-H2	12967	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	14.0	2.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12967
WI-principal-12969-expenditure-2025-H1	12969	WI	expenditure_report	client	2025-01-01	2025-06-30	11059.0	3.75	43.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12969
WI-principal-12969-expenditure-2025-H2	12969	WI	expenditure_report	client	2025-07-01	2025-12-31	16600.0	0.75	62.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12969
WI-principal-12970-expenditure-2025-H1	12970	WI	expenditure_report	client	2025-01-01	2025-06-30	18000.0	0.75	8.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12970
WI-principal-12970-expenditure-2025-H2	12970	WI	expenditure_report	client	2025-07-01	2025-12-31	18000.0	1.0	6.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12970
WI-principal-12971-expenditure-2025-H1	12971	WI	expenditure_report	client	2025-01-01	2025-06-30	1636.5	29.75	7.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12971
WI-principal-12971-expenditure-2025-H2	12971	WI	expenditure_report	client	2025-07-01	2025-12-31	537.0	10.75	0.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12971
WI-principal-12972-expenditure-2025-H1	12972	WI	expenditure_report	client	2025-01-01	2025-06-30	21600.0	8.5	14.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12972
WI-principal-12972-expenditure-2025-H2	12972	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12972
WI-principal-12973-expenditure-2025-H1	12973	WI	expenditure_report	client	2025-01-01	2025-06-30	4500.0	5.0	32.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12973
WI-principal-12973-expenditure-2025-H2	12973	WI	expenditure_report	client	2025-07-01	2025-12-31	3000.0	0.0	23.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12973
WI-principal-12974-expenditure-2025-H1	12974	WI	expenditure_report	client	2025-01-01	2025-06-30	44495.41	43.0	44.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12974
WI-principal-12974-expenditure-2025-H2	12974	WI	expenditure_report	client	2025-07-01	2025-12-31	4800.0	12.0	48.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12974
WI-principal-12975-expenditure-2025-H1	12975	WI	expenditure_report	client	2025-01-01	2025-06-30	30000.0	5.5	26.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12975
WI-principal-12975-expenditure-2025-H2	12975	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12975
WI-principal-12977-expenditure-2025-H1	12977	WI	expenditure_report	client	2025-01-01	2025-06-30	39126.0	1.75	7.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12977
WI-principal-12977-expenditure-2025-H2	12977	WI	expenditure_report	client	2025-07-01	2025-12-31	39000.0	0.5	3.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12977
WI-principal-12981-expenditure-2025-H1	12981	WI	expenditure_report	client	2025-01-01	2025-06-30	30000.0	0.0	2.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12981
WI-principal-12981-expenditure-2025-H2	12981	WI	expenditure_report	client	2025-07-01	2025-12-31	30000.0	0.0	1.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12981
WI-principal-12982-expenditure-2025-H1	12982	WI	expenditure_report	client	2025-01-01	2025-06-30	11100.0	11.5	136.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12982
WI-principal-12982-expenditure-2025-H2	12982	WI	expenditure_report	client	2025-07-01	2025-12-31	11250.0	15.0	135.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12982
WI-principal-12983-expenditure-2025-H1	12983	WI	expenditure_report	client	2025-01-01	2025-06-30	24500.0	10.5	18.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12983
WI-principal-12983-expenditure-2025-H2	12983	WI	expenditure_report	client	2025-07-01	2025-12-31	42000.0	29.5	22.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/12983
