filing_id	lobbyist_id	state	filing_type	filer_role	reporting_period_start	reporting_period_end	total_hours_communicating	total_hours_other	source_url
WI-lobbyist-12800-activity-2026-H2	12800	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12800
WI-lobbyist-12802-activity-2025-H1	12802	WI	activity_report	lobbyist	2025-01-01	2025-06-30	2.5	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12802
WI-lobbyist-12802-activity-2025-H2	12802	WI	activity_report	lobbyist	2025-07-01	2025-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12802
WI-lobbyist-12802-activity-2026-H1	12802	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12802
WI-lobbyist-12802-activity-2026-H2	12802	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12802
WI-lobbyist-12803-activity-2025-H1	12803	WI	activity_report	lobbyist	2025-01-01	2025-06-30	10.0	9.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12803
WI-lobbyist-12803-activity-2025-H2	12803	WI	activity_report	lobbyist	2025-07-01	2025-12-31	57.5	44.5	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12803
WI-lobbyist-12803-activity-2026-H1	12803	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12803
WI-lobbyist-12803-activity-2026-H2	12803	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12803
WI-lobbyist-12804-activity-2025-H1	12804	WI	activity_report	lobbyist	2025-01-01	2025-06-30	2.25	1.25	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12804
WI-lobbyist-12804-activity-2025-H2	12804	WI	activity_report	lobbyist	2025-07-01	2025-12-31	9.0	6.25	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12804
WI-lobbyist-12804-activity-2026-H1	12804	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.25	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12804
WI-lobbyist-12804-activity-2026-H2	12804	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12804
WI-lobbyist-12805-activity-2025-H1	12805	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12805
WI-lobbyist-12805-activity-2025-H2	12805	WI	activity_report	lobbyist	2025-07-01	2025-12-31	21.5	51.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12805
WI-lobbyist-12805-activity-2026-H1	12805	WI	activity_report	lobbyist	2026-01-01	2026-06-30	12.5	43.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12805
WI-lobbyist-12805-activity-2026-H2	12805	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12805
WI-lobbyist-12807-activity-2025-H1	12807	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.5	34.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12807
WI-lobbyist-12807-activity-2025-H2	12807	WI	activity_report	lobbyist	2025-07-01	2025-12-31	1.5	74.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12807
WI-lobbyist-12807-activity-2026-H1	12807	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12807
WI-lobbyist-12807-activity-2026-H2	12807	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12807
WI-lobbyist-12808-activity-2025-H1	12808	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12808
WI-lobbyist-12808-activity-2025-H2	12808	WI	activity_report	lobbyist	2025-07-01	2025-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12808
WI-lobbyist-12808-activity-2026-H1	12808	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12808
WI-lobbyist-12808-activity-2026-H2	12808	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12808
WI-lobbyist-12810-activity-2025-H1	12810	WI	activity_report	lobbyist	2025-01-01	2025-06-30	15.25	4.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12810
WI-lobbyist-12810-activity-2025-H2	12810	WI	activity_report	lobbyist	2025-07-01	2025-12-31	13.5	6.5	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12810
WI-lobbyist-12810-activity-2026-H1	12810	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12810
WI-lobbyist-12810-activity-2026-H2	12810	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12810
WI-lobbyist-12812-activity-2025-H1	12812	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12812
WI-lobbyist-12812-activity-2025-H2	12812	WI	activity_report	lobbyist	2025-07-01	2025-12-31	32.38	10.44	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12812
WI-lobbyist-12812-activity-2026-H1	12812	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12812
WI-lobbyist-12812-activity-2026-H2	12812	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12812
WI-lobbyist-12813-activity-2025-H1	12813	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12813
WI-lobbyist-12813-activity-2025-H2	12813	WI	activity_report	lobbyist	2025-07-01	2025-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12813
WI-lobbyist-12813-activity-2026-H1	12813	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12813
WI-lobbyist-12813-activity-2026-H2	12813	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12813
WI-lobbyist-12814-activity-2025-H1	12814	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12814
WI-lobbyist-12814-activity-2025-H2	12814	WI	activity_report	lobbyist	2025-07-01	2025-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12814
WI-lobbyist-12814-activity-2026-H1	12814	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12814
WI-lobbyist-12814-activity-2026-H2	12814	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12814
WI-lobbyist-12815-activity-2025-H1	12815	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12815
WI-lobbyist-12815-activity-2025-H2	12815	WI	activity_report	lobbyist	2025-07-01	2025-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12815
WI-lobbyist-12815-activity-2026-H1	12815	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12815
WI-lobbyist-12815-activity-2026-H2	12815	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12815
WI-lobbyist-12816-activity-2025-H1	12816	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12816
WI-lobbyist-12816-activity-2025-H2	12816	WI	activity_report	lobbyist	2025-07-01	2025-12-31	13.5	181.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12816
WI-lobbyist-12816-activity-2026-H1	12816	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12816
WI-lobbyist-12816-activity-2026-H2	12816	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12816
WI-lobbyist-12817-activity-2025-H1	12817	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12817
WI-lobbyist-12817-activity-2025-H2	12817	WI	activity_report	lobbyist	2025-07-01	2025-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12817
WI-lobbyist-12817-activity-2026-H1	12817	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12817
WI-lobbyist-12817-activity-2026-H2	12817	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12817
WI-lobbyist-12818-activity-2025-H1	12818	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12818
WI-lobbyist-12818-activity-2025-H2	12818	WI	activity_report	lobbyist	2025-07-01	2025-12-31	21.08	16.58	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12818
WI-lobbyist-12818-activity-2026-H1	12818	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12818
WI-lobbyist-12818-activity-2026-H2	12818	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12818
WI-lobbyist-12820-activity-2025-H1	12820	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12820
WI-lobbyist-12820-activity-2025-H2	12820	WI	activity_report	lobbyist	2025-07-01	2025-12-31	10.5	21.25	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12820
WI-lobbyist-12820-activity-2026-H1	12820	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12820
WI-lobbyist-12820-activity-2026-H2	12820	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12820
WI-lobbyist-12822-activity-2025-H1	12822	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12822
WI-lobbyist-12822-activity-2025-H2	12822	WI	activity_report	lobbyist	2025-07-01	2025-12-31	0.0	3.5	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12822
WI-lobbyist-12822-activity-2026-H1	12822	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12822
WI-lobbyist-12822-activity-2026-H2	12822	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12822
WI-lobbyist-12828-activity-2025-H1	12828	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12828
WI-lobbyist-12828-activity-2025-H2	12828	WI	activity_report	lobbyist	2025-07-01	2025-12-31	13.5	10.5	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12828
WI-lobbyist-12828-activity-2026-H1	12828	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12828
WI-lobbyist-12828-activity-2026-H2	12828	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12828
WI-lobbyist-12829-activity-2025-H1	12829	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12829
WI-lobbyist-12829-activity-2025-H2	12829	WI	activity_report	lobbyist	2025-07-01	2025-12-31	1.75	5.35	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12829
WI-lobbyist-12829-activity-2026-H1	12829	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12829
WI-lobbyist-12829-activity-2026-H2	12829	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12829
WI-lobbyist-12830-activity-2025-H1	12830	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12830
WI-lobbyist-12830-activity-2025-H2	12830	WI	activity_report	lobbyist	2025-07-01	2025-12-31	136.0	388.5	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12830
WI-lobbyist-12830-activity-2026-H1	12830	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12830
WI-lobbyist-12830-activity-2026-H2	12830	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12830
WI-lobbyist-12832-activity-2025-H1	12832	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12832
WI-lobbyist-12832-activity-2025-H2	12832	WI	activity_report	lobbyist	2025-07-01	2025-12-31	4.0	21.5	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12832
WI-lobbyist-12832-activity-2026-H1	12832	WI	activity_report	lobbyist	2026-01-01	2026-06-30	1.5	29.5	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12832
WI-lobbyist-12832-activity-2026-H2	12832	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12832
WI-lobbyist-12833-activity-2025-H1	12833	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12833
WI-lobbyist-12833-activity-2025-H2	12833	WI	activity_report	lobbyist	2025-07-01	2025-12-31	11.5	16.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12833
WI-lobbyist-12833-activity-2026-H1	12833	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12833
WI-lobbyist-12833-activity-2026-H2	12833	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/12833
WI-lobbyist-13834-activity-2025-H1	13834	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13834
WI-lobbyist-13834-activity-2025-H2	13834	WI	activity_report	lobbyist	2025-07-01	2025-12-31	4.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13834
WI-lobbyist-13834-activity-2026-H1	13834	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13834
WI-lobbyist-13834-activity-2026-H2	13834	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13834
WI-lobbyist-13835-activity-2025-H1	13835	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13835
WI-lobbyist-13835-activity-2025-H2	13835	WI	activity_report	lobbyist	2025-07-01	2025-12-31	5.0	31.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13835
WI-lobbyist-13835-activity-2026-H1	13835	WI	activity_report	lobbyist	2026-01-01	2026-06-30	6.85	7.75	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13835
WI-lobbyist-13835-activity-2026-H2	13835	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13835
WI-lobbyist-13836-activity-2025-H1	13836	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13836
WI-lobbyist-13836-activity-2025-H2	13836	WI	activity_report	lobbyist	2025-07-01	2025-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13836
WI-lobbyist-13836-activity-2026-H1	13836	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13836
WI-lobbyist-13836-activity-2026-H2	13836	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13836
WI-lobbyist-13838-activity-2025-H1	13838	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13838
WI-lobbyist-13838-activity-2025-H2	13838	WI	activity_report	lobbyist	2025-07-01	2025-12-31	0.0	17.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13838
WI-lobbyist-13838-activity-2026-H1	13838	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13838
WI-lobbyist-13838-activity-2026-H2	13838	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13838
WI-lobbyist-13839-activity-2025-H1	13839	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13839
WI-lobbyist-13839-activity-2025-H2	13839	WI	activity_report	lobbyist	2025-07-01	2025-12-31	2.8	92.39	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13839
WI-lobbyist-13839-activity-2026-H1	13839	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13839
WI-lobbyist-13839-activity-2026-H2	13839	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13839
WI-lobbyist-13840-activity-2025-H1	13840	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13840
WI-lobbyist-13840-activity-2025-H2	13840	WI	activity_report	lobbyist	2025-07-01	2025-12-31	7.0	21.5	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13840
WI-lobbyist-13840-activity-2026-H1	13840	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13840
WI-lobbyist-13840-activity-2026-H2	13840	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13840
WI-lobbyist-13842-activity-2025-H1	13842	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13842
WI-lobbyist-13842-activity-2025-H2	13842	WI	activity_report	lobbyist	2025-07-01	2025-12-31	7.2	1.5	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13842
WI-lobbyist-13842-activity-2026-H1	13842	WI	activity_report	lobbyist	2026-01-01	2026-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13842
WI-lobbyist-13842-activity-2026-H2	13842	WI	activity_report	lobbyist	2026-07-01	2026-12-31	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13842
WI-lobbyist-13843-activity-2025-H1	13843	WI	activity_report	lobbyist	2025-01-01	2025-06-30	0.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13843
WI-lobbyist-13843-activity-2025-H2	13843	WI	activity_report	lobbyist	2025-07-01	2025-12-31	1.0	0.0	https://lobbying.wi.gov/Who/LobbyistInformation/2025REG/Information/13843
